timestamp,node_id,pm25,pm10,wind_speed,wind_dir,humidity,is_spike
2025-01-01 00:00:00,1,27.866826564272127,60.292925222191485,3.7161372638498267,32.54860202541048,44.141555043623825,0
2025-01-01 00:01:00,1,30.464188285164894,60.81180576372641,4.00992636599803,139.629021416869,48.31228188260613,0
2025-01-01 00:02:00,1,33.78387447410884,63.21037032324964,4.335848668451104,104.40802278258424,63.58943469701264,0
2025-01-01 00:03:00,1,30.272949005933803,63.99010905965276,2.199298331246168,158.3053696765361,48.96106243880588,0
2025-01-01 00:04:00,1,31.894608572258292,61.94128285601482,3.8647794304230927,75.18131906285937,76.96086854612174,0
2025-01-01 00:05:00,1,28.995728733976716,61.00696068734208,3.6942607629008744,351.32009518381045,77.90673029584562,0
2025-01-01 00:06:00,1,30.53853362189145,61.775367335973286,3.154020535544914,191.11793348202931,53.20435492173858,0
2025-01-01 00:07:00,1,30.28915828657731,61.700868049732605,4.659820852512084,184.95407788154387,67.04633946356125,0
2025-01-01 00:08:00,1,30.072635548893743,61.18758276957706,4.287077601331259,45.97186628913347,46.680129753004124,0
2025-01-01 00:09:00,1,29.694205915339,61.12878247644189,1.7239966854024642,44.07697647150491,59.60996818442386,0
2025-01-01 00:10:00,1,30.19994679918573,60.76169023047675,0.8053152483255184,239.82674621528054,67.21129165134377,0
2025-01-01 00:11:00,1,34.35509718490608,59.57969032252617,3.440415789069643,320.44916533214047,69.25524306469961,0
2025-01-01 00:12:00,1,31.80491227281295,59.11391798562312,2.9127119275303834,59.02382162257907,53.428370047566496,0
2025-01-01 00:13:00,1,34.07246929413007,59.00782705821644,4.3815358753289715,111.88509807223346,43.47572944023935,0
2025-01-01 00:14:00,1,26.537402978853176,56.69049575991915,0.6476522924920183,316.4596048790445,48.16364745683629,0
2025-01-01 00:15:00,1,28.1749543269575,66.70900063790377,2.6979912184778767,255.0331175372817,55.78867194516567,0
2025-01-01 00:16:00,1,28.791069852829157,62.879081393007944,4.05388932878796,346.9564186140667,53.306712576371986,0
2025-01-01 00:17:00,1,32.19479515457537,65.65569757625998,1.3827663187105994,96.29661205212498,41.09529047556924,0
2025-01-01 00:18:00,1,31.038130650245236,58.60518010293446,2.6064736311147194,288.4657001891554,58.65081888560292,0
2025-01-01 00:19:00,1,27.503684229865627,60.433593277145775,3.779541580457771,24.331045967066597,45.71801126203977,0
2025-01-01 00:20:00,1,30.31945007537045,59.64276015408784,4.400714351989213,229.03253988172392,69.00153407988176,0
2025-01-01 00:21:00,1,30.54580910720152,61.91265044299041,4.6211866013508045,186.8751101295497,75.87878133651091,0
2025-01-01 00:22:00,1,29.84896342413155,59.1718885359442,2.3070311365833347,346.7319915568303,49.785764163901504,0
2025-01-01 00:23:00,1,29.093181395995604,62.63932107032954,4.971942088385722,74.0496810205652,69.97629874631573,0
2025-01-01 00:24:00,1,29.3388459108643,60.4396793216882,3.089079875833763,50.2105051903163,61.46253956627283,0
2025-01-01 00:25:00,1,30.781941251975113,58.45910740116896,0.9887662711115836,85.78056695225295,67.96797114129703,0
2025-01-01 00:26:00,1,31.726276546371203,58.762727992881125,4.1512604966559365,184.21273980160456,42.80404281676554,0
2025-01-01 00:27:00,1,32.293108466122476,60.64232666436124,4.132440761993365,151.51799121914618,71.92839610525941,0
2025-01-01 00:28:00,1,29.23438165743565,60.83805823999151,1.7673594292920245,152.41669761525506,75.74437891243042,0
2025-01-01 00:29:00,1,30.587355027718885,59.973511062172335,3.7463283787120765,206.2856828153716,73.55990945588752,0
2025-01-01 00:30:00,1,30.570479500475017,58.36198317104514,3.2967967671693112,337.50721332328806,77.19220488597378,0
2025-01-01 00:31:00,1,32.55469825192058,56.59762216918896,4.105115132960513,283.43934953259736,40.07141818835354,0
